source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Stem (Stroma),Stem (Oncogene) 2,Lamb3,ITGA2_ITGB1,0.004118045746897886,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Stem (Oncogene) 2,Lamb3,ITGA2_ITGB1,0.0025974057773761397,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 2,Lamb3,ITGA2_ITGB1,0.002982341266960495,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 2,Lamb3,ITGA2_ITGB1,0.0013762498568065597,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 2,Lamb3,ITGA2_ITGB1,0.0012751213128004302,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Reserve),Lamb3,ITGA2_ITGB1,0.0036077125295228773,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Reserve),Lamb3,ITGA2_ITGB1,0.0016330606278376928,0.01,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Lamb3,ITGA2_ITGB1,0.04364828163676528,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Reserve),Lamb3,ITGA2_ITGB1,0.015804341648715782,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Reserve),Lamb3,ITGA2_ITGB1,0.021036110707747854,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Stem (Reserve),Lamb3,ITGA2_ITGB1,0.013352021120151903,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Reserve),Lamb3,ITGA2_ITGB1,0.015306331131897824,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Reserve),Lamb3,ITGA2_ITGB1,0.0071106893005127205,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Reserve),Lamb3,ITGA2_ITGB1,0.006590968132086264,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Transit Amplifying,Lamb3,ITGA2_ITGB1,0.0010557537583490257,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Transit Amplifying,Lamb3,ITGA2_ITGB1,4.772265858992245e-4,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Transit Amplifying,Lamb3,ITGA2_ITGB1,0.01314685451459312,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Transit Amplifying,Lamb3,ITGA2_ITGB1,0.004665346536223559,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Transit Amplifying,Lamb3,ITGA2_ITGB1,0.006233086122990087,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Transit Amplifying,Lamb3,ITGA2_ITGB1,0.003934526596392523,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Transit Amplifying,Lamb3,ITGA2_ITGB1,0.004516725996306316,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Transit Amplifying,Lamb3,ITGA2_ITGB1,0.002086045525228911,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Transit Amplifying,Lamb3,ITGA2_ITGB1,0.0019328612669336294,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Stroma),Lamb3,ITGA2_ITGB1,0.002530372876397713,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Stroma),Lamb3,ITGA2_ITGB1,0.0011447165566499413,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Lamb3,ITGA2_ITGB1,0.030985814664889488,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Stroma),Lamb3,ITGA2_ITGB1,0.01112549696684938,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Stroma),Lamb3,ITGA2_ITGB1,0.014831752072175412,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Stem (Stroma),Lamb3,ITGA2_ITGB1,0.009392252855290117,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Stroma),Lamb3,ITGA2_ITGB1,0.010773307628045712,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Stroma),Lamb3,ITGA2_ITGB1,0.004992527727881143,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Stroma),Lamb3,ITGA2_ITGB1,0.004626901801498626,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Late Absorptive,Lamb3,ITGA2_ITGB1,9.610053489685613e-4,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Late Absorptive,Lamb3,ITGA2_ITGB1,4.343754051027467e-4,0.02,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Late Absorptive,Lamb3,ITGA2_ITGB1,0.01198000609618199,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Late Absorptive,Lamb3,ITGA2_ITGB1,0.004248033518276999,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Late Absorptive,Lamb3,ITGA2_ITGB1,0.0056763392926131055,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Late Absorptive,Lamb3,ITGA2_ITGB1,0.0035823497915540075,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Late Absorptive,Lamb3,ITGA2_ITGB1,0.004112652084611326,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Late Absorptive,Lamb3,ITGA2_ITGB1,0.0018990095621061677,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Late Absorptive,Lamb3,ITGA2_ITGB1,0.0017595356697457738,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Secretory,Lamb3,ITGA2_ITGB1,0.0010473485751215706,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Secretory,Lamb3,ITGA2_ITGB1,4.7342505416309575e-4,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Secretory,Lamb3,ITGA2_ITGB1,0.0130434452289898,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Secretory,Lamb3,ITGA2_ITGB1,0.004628337410490738,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Secretory,Lamb3,ITGA2_ITGB1,0.0061837177425085035,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Secretory,Lamb3,ITGA2_ITGB1,0.003903292162769103,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Secretory,Lamb3,ITGA2_ITGB1,0.004480890535673867,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Secretory,Lamb3,ITGA2_ITGB1,0.002069454862174307,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Secretory,Lamb3,ITGA2_ITGB1,0.001917486562515719,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,ER Stress,Lamb3,ITGA2_ITGB1,0.0011937679329811586,0.01,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,ER Stress,Lamb3,ITGA2_ITGB1,5.396532331820189e-4,0.03,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),ER Stress,Lamb3,ITGA2_ITGB1,0.014842002263746738,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,ER Stress,Lamb3,ITGA2_ITGB1,0.005272736682783014,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),ER Stress,Lamb3,ITGA2_ITGB1,0.007043138911900706,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,ER Stress,Lamb3,ITGA2_ITGB1,0.0044471950548618765,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,ER Stress,Lamb3,ITGA2_ITGB1,0.005104866196207524,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,ER Stress,Lamb3,ITGA2_ITGB1,0.002358427355216724,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,ER Stress,Lamb3,ITGA2_ITGB1,0.0021852851250909297,0,LAMB3_ITGA2_ITGB1,Lamb3  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 1,Lamc1,ITGA2_ITGB1,0.0018081037683257122,0.01,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 2,Lamc1,ITGA2_ITGB1,0.002073101334467888,0.03,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Lamc1,ITGA2_ITGB1,0.01068006835645861,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Reserve),Lamc1,ITGA2_ITGB1,0.005182694810173069,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Transit Amplifying,Lamc1,ITGA2_ITGB1,0.003141165036046183,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Transit Amplifying,Lamc1,ITGA2_ITGB1,0.0015183511072619938,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Lamc1,ITGA2_ITGB1,0.007506684099075004,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Stroma),Lamc1,ITGA2_ITGB1,0.0036367486078340266,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Late Absorptive,Lamc1,ITGA2_ITGB1,0.0028597976002015138,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Late Absorptive,Lamc1,ITGA2_ITGB1,0.0013821444328933718,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Secretory,Lamc1,ITGA2_ITGB1,0.003116209038490065,0.01,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Secretory,Lamc1,ITGA2_ITGB1,0.0015062685962857038,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),ER Stress,Lamc1,ITGA2_ITGB1,0.0035508270716673247,0.01,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,ER Stress,Lamc1,ITGA2_ITGB1,0.0017167347288804989,0,LAMC1_ITGA2_ITGB1,Lamc1  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Oncogene) 1,Lamc2,ITGA2_ITGB1,0.0016766113817215662,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Oncogene) 1,Lamc2,ITGA2_ITGB1,6.269371414353303e-4,0.01,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 1,Lamc2,ITGA2_ITGB1,0.010735021191360954,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 1,Lamc2,ITGA2_ITGB1,0.002378895156011134,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 1,Lamc2,ITGA2_ITGB1,0.004678494209654387,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 1,Lamc2,ITGA2_ITGB1,0.0023778781697939714,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 1,Lamc2,ITGA2_ITGB1,6.382415902401574e-4,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 1,Lamc2,ITGA2_ITGB1,0.0028042977015577397,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Oncogene) 2,Lamc2,ITGA2_ITGB1,0.0019223744015720479,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Oncogene) 2,Lamc2,ITGA2_ITGB1,7.189463844203098e-4,0.04,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 2,Lamc2,ITGA2_ITGB1,0.012292245499530011,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 2,Lamc2,ITGA2_ITGB1,0.002727319931394297,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 2,Lamc2,ITGA2_ITGB1,0.0053619194021336455,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 2,Lamc2,ITGA2_ITGB1,0.002726154399371888,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 2,Lamc2,ITGA2_ITGB1,7.319086581685905e-4,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 2,Lamc2,ITGA2_ITGB1,0.0032148282596932316,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Reserve),Lamc2,ITGA2_ITGB1,0.009909777371930545,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Reserve),Lamc2,ITGA2_ITGB1,0.0037248058369921404,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Lamc2,ITGA2_ITGB1,0.060743845562324095,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Reserve),Lamc2,ITGA2_ITGB1,0.014012290652508608,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Reserve),Lamc2,ITGA2_ITGB1,0.027250329790822668,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Reserve),Lamc2,ITGA2_ITGB1,0.014006370172205915,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Reserve),Lamc2,ITGA2_ITGB1,0.0037917567394687582,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Reserve),Lamc2,ITGA2_ITGB1,0.016483645498373927,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Transit Amplifying,Lamc2,ITGA2_ITGB1,0.002913010128333047,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Transit Amplifying,Lamc2,ITGA2_ITGB1,0.0010901103268632928,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Transit Amplifying,Lamc2,ITGA2_ITGB1,0.01852747344480028,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Transit Amplifying,Lamc2,ITGA2_ITGB1,0.004131042374841798,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Transit Amplifying,Lamc2,ITGA2_ITGB1,0.008110613986729366,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Transit Amplifying,Lamc2,ITGA2_ITGB1,0.004129279439809156,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Transit Amplifying,Lamc2,ITGA2_ITGB1,0.0011097570846094781,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Transit Amplifying,Lamc2,ITGA2_ITGB1,0.004868241176660314,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Stroma),Lamc2,ITGA2_ITGB1,0.006963659763831315,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Stroma),Lamc2,ITGA2_ITGB1,0.0026125913171944123,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Lamc2,ITGA2_ITGB1,0.04334670410457888,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Stroma),Lamc2,ITGA2_ITGB1,0.009858664852330527,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Stroma),Lamc2,ITGA2_ITGB1,0.019249197061020934,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Stroma),Lamc2,ITGA2_ITGB1,0.009854481823833838,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Stroma),Lamc2,ITGA2_ITGB1,0.0026596042726976014,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Stroma),Lamc2,ITGA2_ITGB1,0.011606065766636812,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Late Absorptive,Lamc2,ITGA2_ITGB1,0.002652025122717786,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Late Absorptive,Lamc2,ITGA2_ITGB1,9.922816568882099e-4,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Late Absorptive,Lamc2,ITGA2_ITGB1,0.0168912424468478,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Late Absorptive,Lamc2,ITGA2_ITGB1,0.003761341999398885,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Late Absorptive,Lamc2,ITGA2_ITGB1,0.0073874107469832475,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Late Absorptive,Lamc2,ITGA2_ITGB1,0.003759736239500864,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Late Absorptive,Lamc2,ITGA2_ITGB1,0.0010101670585073463,0.01,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Late Absorptive,Lamc2,ITGA2_ITGB1,0.004432860158407917,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Secretory,Lamc2,ITGA2_ITGB1,0.002889861526127218,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Secretory,Lamc2,ITGA2_ITGB1,0.0010814319164439037,0.02,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Secretory,Lamc2,ITGA2_ITGB1,0.01838253015192804,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Secretory,Lamc2,ITGA2_ITGB1,0.004098254309746839,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Secretory,Lamc2,ITGA2_ITGB1,0.0080464952889295685,0,LAMC2_ITGA2_ITGB1,Lamc2  - (Itga2+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512
